-1024	0.00100000000000000
-1016	0.00100000000000000
-1000	0.00100000000000000
-504	0.500000000000000
-120	0.950000000000000
-24	1
24	1.05000000000000
104	1.10000000000000
504	1.33400000000000
952	1.60300000000000
1464	1.85000000000000
1800	2.10000000000000
2200	2.40000000000000
2616	2.70000000000000
2808	2.83000000000000
3976	3.50000000000000
